TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
108,235,18:10,5.6,4.2,-2.24,9.06,165.72,0.01,0.01,0.01,-8.98,495.91
125,97,15:40,7.17,0.02,36.04,47.12,345.35,3.92,3.92,3.92,-43.21,708.04
121,102,09:10,9.03,-2.12,394.33,37.17,18.52,6.71,6.71,6.71,53.38,761.07
131,43,15:10,6.57,-7.55,27.73,35.34,269.08,0.01,0.01,0.01,269.04,601.7
94,202,18:10,5.46,-1.47,11.31,16.11,26.98,0.02,0.02,0.02,54.35,469.1
69,128,06:40,2.41,7.23,25.71,26.85,191.75,0.01,0.01,0.01,-15.01,81.94
32,169,02:10,6.93,-4.52,13.8,18.2,318.45,0.04,0.04,0.03,-47.77,828.0
74,119,17:10,8.37,1.19,33.95,44.59,16.82,0.21,0.21,0.21,95.17,1037.84
57,228,06:20,2.22,4.91,-8.04,16.5,213.59,0.04,0.04,0.03,-5.68,84.72
18,94,12:50,10.39,1.67,43.29,42.67,364.71,7.4,7.4,7.4,55.94,1028.47
84,236,09:30,5.0,2.08,-6.93,7.62,357.55,0.01,0.01,0.01,-36.2,159.79
25,130,19:50,4.09,4.67,394.04,36.17,423.27,0.02,0.01,0.02,19.46,179.54
128,98,12:40,5.77,1.45,37.49,36.88,357.1,0.01,0.01,0.01,1.23,428.62
19,159,09:50,2.09,6.03,14.58,20.63,266.58,0.03,0.03,0.03,-14.04,53.15
72,92,09:00,2.1,4.68,26.53,33.12,183.57,0.05,0.03,0.01,3.84,49.58
15,58,18:40,5.84,-0.9,29.19,32.34,365.6,0.01,0.01,0.01,-25.32,444.25
23,174,19:10,3.35,-2.77,23.0,29.85,150.36,0.01,0.01,0.01,-20.43,124.3
52,55,01:10,2.77,0.28,32.4,47.46,85.71,11.81,11.81,11.81,-2.71,53.24
38,118,07:00,3.79,3.81,394.04,33.29,-9.15,0.01,0.01,0.01,-6.74,157.52
60,173,22:10,4.6,5.35,20.8,29.26,410.68,0.01,0.01,0.01,-161.37,269.55
32,207,03:40,12.89,-2.95,-2.55,8.25,-12.61,10.87,10.87,10.87,145.8,1518.48
120,71,14:40,3.94,-9.48,37.32,42.19,248.15,0.02,0.02,0.03,-27.77,128.52
28,47,03:50,2.67,10.1,29.9,33.35,-82.17,89.39,90.39,90.36,-0.3,0.0
50,202,15:10,7.15,-0.77,12.52,16.77,334.45,1.37,1.37,1.37,-12.33,801.19
28,8,00:30,2.5,5.95,16.92,23.05,582.31,0.01,0.01,0.01,-19.64,49.11
52,98,07:00,11.91,-4.06,31.83,35.61,135.06,3.64,3.64,3.64,7.86,1505.48
100,161,00:10,4.04,-3.55,19.04,21.03,54.69,47.69,47.7,47.7,-11.65,70.68
51,50,13:00,4.4,3.47,37.25,47.13,349.26,0.01,0.01,0.01,-12.74,269.56
123,204,03:40,1.79,-0.24,2.94,7.45,28.88,0.02,0.02,0.02,-20.67,60.25
109,126,00:00,4.63,1.67,29.99,38.08,331.16,0.01,0.01,0.01,-42.66,217.61
23,162,09:50,6.5,-0.08,16.36,24.2,6.87,0.02,0.02,0.02,-115.94,611.91
63,156,10:40,9.82,1.4,13.94,21.76,374.09,12.85,12.85,12.85,-14.35,422.52
111,112,01:10,12.0,0.89,32.68,45.09,12.3,9.24,9.24,9.24,107.37,1135.87
12,239,14:30,8.5,0.49,0.12,11.24,197.81,1.0,1.0,1.0,112.29,1209.16
50,194,07:50,4.45,-1.85,10.17,15.25,339.32,0.01,0.01,0.01,-75.79,267.87
110,153,06:30,4.96,1.13,19.51,23.0,78.41,12.48,12.47,12.47,-34.09,172.31
29,211,16:50,4.75,0.19,3.22,18.55,200.35,0.01,0.01,0.01,-69.85,294.48
12,92,03:50,4.43,1.02,26.36,30.29,196.11,0.27,0.27,0.27,-44.79,270.78
121,47,10:40,1.85,-87.7,394.33,32.98,-9.63,83.95,83.95,83.96,0.0,0.0
108,130,15:20,5.98,0.28,30.14,47.18,383.42,0.01,0.01,0.01,13.24,414.16
21,35,08:20,3.29,7.25,28.2,37.49,166.97,0.01,0.01,0.01,-28.67,89.98
127,128,15:20,7.68,-1.1,31.26,33.52,124.16,0.86,0.86,0.86,-92.72,924.66
62,100,00:00,7.48,1.32,35.77,41.05,344.33,0.02,0.02,0.02,-5.65,701.17
80,14,13:30,7.54,-2.11,30.2,37.68,205.53,6.81,6.81,6.81,45.31,463.4
25,37,17:10,7.69,4.06,394.04,41.12,66.83,0.02,0.02,0.02,-62.51,858.45
38,143,01:50,12.81,1.97,394.04,30.43,313.41,8.81,8.81,8.81,168.31,1519.46
129,86,19:40,6.37,0.64,38.41,39.92,230.49,0.01,0.01,0.01,-68.48,566.82
65,55,21:20,3.33,-1.16,36.99,46.39,100.39,0.01,0.01,0.01,-41.93,97.91
44,103,13:40,3.31,5.08,26.98,33.64,373.46,0.01,0.01,0.01,-0.12,191.99
50,78,21:20,6.96,-4.8,25.21,34.64,-40.08,0.01,0.01,0.01,-39.0,761.86
83,39,05:40,3.45,-1.95,16.02,25.64,-23.42,0.01,0.01,0.01,-94.07,169.57
120,181,13:20,5.14,2.24,19.08,21.5,300.72,1.3,1.3,1.3,-63.53,183.92
72,37,06:00,4.59,0.86,33.79,41.68,61.59,0.01,0.01,0.01,-62.74,267.01
38,183,07:00,4.88,4.42,394.04,13.35,110.34,0.04,0.04,0.04,-77.71,279.36
90,237,21:40,2.62,-3.12,-0.59,10.54,213.43,0.01,0.01,0.01,0.7,83.02
127,142,18:50,11.87,1.68,31.43,33.31,279.54,7.47,7.47,7.47,188.1,1484.45
130,85,17:40,13.77,-1.03,40.01,43.81,333.74,15.01,15.01,15.01,73.14,930.37
9,140,02:20,3.24,-5.25,29.7,31.71,276.29,55.04,55.04,55.04,-5.26,39.12
19,55,08:40,3.76,1.25,25.23,37.74,301.43,0.01,0.01,0.01,-47.31,155.89
5,207,04:00,13.38,7.85,-5.07,4.04,359.84,20.57,20.57,20.57,33.28,384.48
66,23,13:30,6.01,-10.48,26.61,36.14,174.54,38.0,38.01,38.01,5.27,168.9
94,14,20:20,9.69,-3.24,30.46,34.23,266.57,0.01,0.01,0.01,72.54,1131.26
19,139,03:10,2.78,-1.2,20.7,26.81,259.62,0.05,0.04,0.04,-16.43,83.93
46,11,18:30,6.29,1.01,27.1,34.74,6.79,2.48,2.47,2.48,-60.8,941.74
27,52,23:20,5.03,-4.58,25.97,30.09,380.19,-0.84,-0.84,-0.84,-76.13,237.32
40,3,02:40,6.48,4.15,393.04,37.03,-27.08,0.01,0.05,0.01,-183.74,431.33
17,238,02:30,2.02,-38.12,1.48,9.94,262.85,90.37,90.39,90.32,-0.3,0.0
4,34,17:10,4.83,5.99,38.91,40.06,229.72,0.02,0.02,0.02,-14.05,268.9
122,91,05:50,5.32,4.22,27.72,32.48,327.28,0.03,0.03,0.03,-78.27,370.98
12,83,11:50,13.2,-0.19,29.88,40.72,181.82,9.22,9.22,9.22,-1.68,1512.3
2,174,16:00,4.72,2.14,16.81,28.38,196.0,0.42,0.42,0.42,-65.8,294.99
82,121,05:30,4.0,-0.57,21.55,27.11,-12.95,0.02,0.02,0.02,-38.33,214.44
39,54,14:00,12.84,-3.76,36.23,44.14,57.27,5.53,5.53,5.53,46.87,1291.97
8,23,02:30,2.7,-1.08,20.12,29.09,472.76,0.01,0.01,0.01,-6.65,59.58
10,49,10:20,3.38,-1.58,32.59,34.84,-1.66,0.02,0.02,0.01,-15.2,109.2
122,153,05:40,3.99,-6.02,15.08,21.43,121.77,0.02,0.02,0.02,-37.9,177.27
10,174,15:10,5.68,1.17,24.43,26.68,130.96,5.47,5.47,5.46,-53.15,260.16
86,172,05:30,3.02,-6.01,11.83,14.1,230.75,0.01,0.01,0.01,-21.09,106.84
128,137,09:00,3.15,-5.13,19.58,23.25,286.1,0.03,0.03,0.03,-21.71,125.79
43,44,18:40,2.73,8.1,34.17,38.51,389.22,0.01,0.01,0.01,-7.92,71.64
72,90,23:20,1.9,7.77,35.52,40.87,150.42,0.03,0.03,0.03,4.04,49.53
19,221,23:10,8.39,-6.24,-2.96,9.9,282.05,0.01,0.01,0.01,94.08,1162.48
100,22,13:40,5.8,0.1,28.39,31.52,357.25,0.04,0.03,0.03,-75.06,329.99
58,7,15:50,3.49,-2.46,21.78,25.49,82.73,72.72,72.71,72.73,-3.48,6.8
81,197,07:10,5.36,-1.46,10.99,24.6,-28.1,0.01,0.01,0.01,-213.94,476.31
107,22,21:50,7.08,-8.66,24.36,34.7,198.91,0.02,0.02,0.02,-43.68,696.01
57,208,05:10,3.43,5.41,0.48,21.62,59.52,0.01,0.01,0.01,-46.85,153.71
120,158,02:10,7.73,0.77,15.33,19.81,221.3,4.71,4.71,4.71,3.5,701.47
58,93,14:50,4.45,-3.82,35.81,37.89,381.3,3.85,3.85,3.85,-7.0,160.94
70,35,06:10,1.83,-2.76,31.94,44.11,384.94,0.01,0.01,0.01,-5.77,6.25
85,48,23:00,5.02,-4.58,33.79,37.96,327.23,0.04,0.04,0.04,-56.64,247.23
108,56,13:00,6.14,-0.29,20.74,45.41,20.11,0.01,0.01,0.01,-55.37,431.11
130,89,22:00,9.09,0.72,36.06,42.24,301.96,0.16,0.16,0.16,-23.97,1086.28
99,95,00:10,8.98,3.39,31.7,35.39,197.67,10.27,10.27,10.27,93.21,876.05
57,179,01:10,9.34,1.7,14.91,27.79,209.67,8.49,8.49,8.49,-51.09,741.43
132,162,00:30,4.2,-61.85,17.07,18.17,449.42,89.77,89.77,0.0,0.0,0.0
25,65,10:20,7.75,-1.22,394.04,36.77,365.1,0.04,0.04,0.04,16.15,888.68
64,61,01:10,8.16,2.29,26.88,42.73,538.0,0.76,0.76,0.76,5.62,1071.82
37,140,11:20,2.99,4.91,26.01,29.95,232.96,0.04,0.03,0.03,-21.83,117.7
46,3,12:50,12.35,-2.4,25.67,32.44,-1.93,13.45,13.45,13.45,76.52,721.55
19,41,15:20,8.35,-3.92,29.34,41.89,95.57,0.18,0.18,0.18,-28.72,893.6
110,140,04:00,3.61,1.62,27.17,30.45,287.08,0.03,0.03,0.03,-34.32,172.66
131,20,16:10,3.14,-9.25,35.73,38.88,352.71,0.02,0.02,0.02,-43.42,75.28
90,109,08:40,3.7,0.27,25.53,29.81,155.43,0.01,0.01,0.01,-6.84,175.39
112,57,02:40,10.07,-1.54,31.44,35.18,-40.13,0.68,0.68,0.68,95.14,1446.38
62,170,03:20,6.84,1.53,14.89,19.83,314.82,4.82,4.82,4.82,-76.15,374.92
80,110,05:40,1.5,50.98,27.87,40.27,298.98,89.63,89.7,89.7,-0.3,0.0
21,97,00:50,8.96,-3.7,33.52,45.1,146.11,1.64,1.64,1.64,-37.34,1067.45
85,151,17:30,5.91,-15.32,27.26,29.4,-1.93,63.0,63.01,63.01,-21.85,110.71
107,91,05:10,7.32,-4.64,27.37,36.33,317.47,0.03,0.03,0.03,-113.07,616.44
44,42,06:00,2.63,-3.02,25.38,33.14,177.89,0.01,0.01,0.01,-42.66,126.89
46,210,07:50,6.07,-1.45,-0.74,16.1,361.14,0.01,0.01,0.01,-148.64,645.72
34,216,10:20,6.63,-1.61,-6.1,19.94,383.32,0.01,0.02,0.01,-107.32,998.07
83,245,16:00,7.02,-1.01,-2.64,12.35,160.48,0.01,0.01,0.01,8.74,899.13
21,201,00:00,3.57,-2.21,11.63,22.7,334.45,0.01,0.01,0.01,-64.65,150.14
100,79,05:50,3.59,4.27,25.4,27.18,163.72,0.01,0.01,0.01,-24.38,152.25
57,60,19:10,16.1,-4.23,30.43,42.54,439.18,13.86,13.86,13.86,175.05,1519.49
101,205,13:50,4.78,0.36,32.23,4.88,-134.42,0.01,0.01,0.01,-104.89,341.3
102,168,09:20,4.16,-1.75,8.67,18.79,55.09,0.08,0.08,0.08,-36.01,181.04
22,35,14:50,3.13,-7.26,44.73,42.09,236.69,0.01,0.01,0.01,-0.55,80.05
85,132,13:10,4.89,-1.32,31.33,33.85,308.63,0.01,0.01,0.01,-55.65,276.33
10,22,11:10,10.2,-3.18,24.3,29.39,519.22,1.54,1.54,1.54,-231.11,1348.78
22,125,22:20,5.37,1.5,38.83,36.17,425.7,0.01,0.01,0.01,-34.79,427.49
89,198,01:10,4.43,-12.34,14.23,22.52,-15.9,61.83,61.84,61.84,-15.31,65.49
79,226,02:50,4.47,-5.4,-2.53,2.32,164.79,0.01,0.01,0.02,29.51,226.3
83,157,20:10,5.12,-0.13,13.8,22.13,371.94,0.01,0.01,0.01,-77.73,389.22
69,102,14:50,5.65,5.75,41.62,44.5,-12.98,41.58,41.6,41.55,-9.4,47.17
112,159,03:20,4.07,1.47,16.55,17.79,307.44,-0.99,-0.99,-0.99,-47.07,246.79
72,135,07:30,7.86,-1.9,17.3,28.48,342.69,0.16,0.16,0.16,-68.42,982.51
127,37,23:50,2.47,3.93,31.48,38.29,-120.77,0.04,0.04,0.04,-8.37,67.85
7,166,19:40,6.54,48.7,18.4,22.63,233.58,90.18,90.17,90.17,0.0,0.0
89,160,06:20,3.52,-2.12,18.51,26.59,-55.65,0.01,0.01,0.01,-32.9,137.94
133,182,04:40,6.18,-2.49,16.2,18.66,-18.23,0.01,0.01,0.01,55.41,745.74
7,120,01:10,15.88,-3.21,29.59,32.78,52.84,90.17,90.17,90.18,-0.3,0.0
51,224,15:00,3.95,-4.63,2.17,18.78,136.63,2.54,2.54,2.54,27.67,222.17
84,153,12:10,3.8,-0.24,18.57,23.24,322.99,0.79,0.79,0.79,-15.86,141.69
119,35,01:10,3.45,1.14,32.45,33.08,414.69,0.01,0.01,0.01,-107.97,139.51
67,234,00:20,3.55,1.22,324.56,-1.07,235.58,0.01,0.01,0.01,-2.82,120.36
26,208,13:50,6.43,0.89,2.67,9.95,455.55,0.27,0.27,0.26,-189.91,684.49
116,123,10:10,2.72,7.39,24.04,25.27,395.34,0.05,0.05,0.05,6.45,82.76
11,6,22:10,7.78,7.15,21.04,25.98,-46.74,2.13,2.13,2.13,143.89,843.83
18,141,11:00,10.74,0.67,38.37,37.1,359.51,16.53,16.53,16.53,-56.49,340.08
73,4,08:30,10.37,-2.82,22.48,34.68,-90.72,10.36,10.36,10.36,102.87,779.8
16,33,01:00,3.13,1.93,31.34,35.6,251.8,0.01,0.01,0.01,-27.1,101.88
110,228,02:30,2.25,4.32,1.78,14.9,318.46,0.03,0.04,0.04,-4.1,43.98
49,161,06:20,5.09,2.55,10.69,18.39,320.39,0.71,0.71,0.71,-90.36,350.6
70,131,19:50,8.15,0.75,31.14,41.91,384.81,0.01,0.01,0.01,9.82,1007.49
26,118,13:40,3.12,-1.99,38.2,40.92,320.55,0.02,0.02,0.02,-1.65,133.13
124,14,16:20,2.98,-4.13,29.59,31.81,232.11,2.48,2.48,2.48,3.15,19.53
19,190,01:00,3.27,-3.41,5.25,13.35,129.11,0.05,0.05,0.04,-32.54,107.25
52,171,10:50,5.61,0.18,15.95,19.4,182.45,6.34,6.34,6.34,-42.53,228.44
129,144,13:20,6.01,-2.81,20.82,22.99,32.11,0.01,0.01,0.01,-100.95,491.75
4,63,23:20,2.66,3.79,36.39,37.86,171.36,0.01,0.01,0.01,-44.56,104.89
122,83,10:20,9.69,-2.89,26.0,31.4,163.3,0.03,0.01,0.03,77.5,1061.82
49,21,05:30,6.69,7.05,30.05,34.42,309.06,0.02,0.02,0.02,-56.48,600.11
7,201,04:50,2.51,-1.71,8.17,18.11,243.04,0.02,0.02,0.02,-12.6,41.1
124,14,15:30,9.17,-0.18,29.1,30.98,168.17,6.43,6.43,6.43,69.38,902.82
126,196,00:10,6.39,-3.1,17.6,15.3,-22.06,4.16,4.16,4.16,-65.34,513.01
112,184,19:30,5.86,3.13,12.43,16.12,465.4,-0.99,-0.99,-0.99,-186.8,547.42
121,182,09:30,5.54,0.91,394.33,17.34,42.2,0.01,0.01,0.01,-45.78,527.25
15,158,16:40,4.65,0.09,23.66,27.22,170.16,0.03,0.03,0.03,-49.05,254.72
64,34,14:30,5.96,-4.84,36.17,47.03,202.25,0.01,0.01,0.01,-3.77,473.64
125,10,16:10,7.85,4.95,20.1,30.01,387.43,0.33,0.33,0.33,30.44,942.38
25,46,18:30,3.29,-9.47,394.04,36.5,36.5,31.27,31.27,31.27,3.16,6.9
17,157,09:10,10.06,-0.81,11.98,19.3,189.74,2.78,2.78,2.78,56.22,1443.88
49,171,06:30,5.87,1.31,11.34,19.6,-27.56,0.02,0.02,0.02,-84.5,565.46
27,45,19:20,7.93,-3.4,35.09,39.97,440.1,0.01,0.01,0.01,-50.0,696.77
115,219,18:00,4.04,-2.23,-2.1,12.58,40.4,0.01,0.01,0.01,-0.25,181.38
24,74,20:20,8.01,-5.76,392.54,35.25,58.6,89.95,89.98,89.98,0.0,0.0
10,214,04:10,4.02,0.01,-0.06,7.41,286.08,0.01,0.01,0.01,-50.58,198.22
80,62,01:00,1.64,-1.91,31.21,40.14,-308.29,0.01,0.01,0.01,-0.05,18.48
117,130,07:10,14.46,-1.48,30.66,29.92,350.81,13.33,13.33,13.33,15.01,1516.41
106,50,22:50,6.21,1.52,37.72,44.79,312.73,0.02,0.02,0.02,-86.78,619.88
7,169,17:00,4.87,-30.92,20.69,22.55,238.34,90.18,90.17,90.17,0.0,0.0
82,132,00:40,4.76,3.45,25.27,31.43,325.47,0.01,0.01,0.01,13.7,257.11
71,126,01:50,3.91,1.29,30.36,37.7,175.96,1.89,1.89,1.89,-21.32,162.04
38,231,22:10,2.04,2.39,394.04,2.42,253.34,0.03,0.03,0.03,-9.9,43.52
39,51,04:00,10.98,2.28,33.49,42.46,193.37,0.47,0.47,0.47,-164.83,1389.61
93,243,07:10,4.6,-5.12,-7.28,2.5,162.35,0.01,0.01,0.01,52.96,315.03
112,137,18:10,4.27,5.13,26.86,28.75,151.7,-0.99,-0.99,-0.99,-31.41,210.85
10,5,01:30,11.4,1.73,27.5,33.59,-44.81,2.02,2.02,2.02,138.63,1490.58
52,151,22:40,9.46,-5.79,22.58,27.98,-181.62,0.01,0.01,0.01,105.98,1133.65
97,28,12:00,8.11,-5.0,29.45,30.82,303.1,0.74,0.74,0.74,62.11,733.18
131,19,02:50,11.45,-0.25,28.25,30.0,303.67,16.06,16.06,16.06,60.3,451.01
11,115,21:30,4.36,0.15,32.26,35.56,-196.59,0.01,0.01,0.01,-30.5,212.25
33,9,23:10,10.09,-7.39,22.7,33.67,404.71,11.23,11.23,11.23,58.53,564.7
107,99,17:30,5.01,4.61,35.15,41.26,184.35,0.01,0.01,0.01,14.13,290.13
66,94,16:30,9.86,3.18,36.31,44.87,348.87,1.66,1.66,1.66,0.54,1236.03
71,133,23:00,7.09,-0.37,32.13,36.97,192.15,0.05,0.05,0.05,-482.6,701.96
131,62,11:00,7.51,-0.35,30.8,38.5,35.75,0.01,0.01,0.01,10.63,723.79
105,233,16:10,4.58,-4.48,0.2,13.16,106.93,0.01,0.01,0.02,19.36,233.37
55,202,21:20,10.41,-0.17,8.29,17.7,-26.37,5.01,5.01,5.01,145.09,1062.03
2,95,07:40,11.93,2.88,22.9,37.62,32.91,7.67,7.67,7.67,152.36,1517.61
38,14,12:40,10.94,-2.86,394.04,28.74,172.97,4.2,4.2,4.2,136.58,1322.87
49,18,07:50,13.63,-6.0,20.18,26.5,300.32,13.14,13.14,13.14,151.63,958.86
123,168,00:10,3.35,-1.08,14.64,16.9,281.08,0.04,0.04,0.04,-53.24,206.45
39,196,05:40,10.0,1.05,11.93,23.13,-139.5,0.04,0.03,0.04,146.2,1360.38
100,43,14:30,3.31,-1.99,32.04,35.19,173.61,33.46,33.46,33.46,1.85,6.39
89,136,19:40,6.78,-2.13,27.87,33.76,353.31,0.01,0.01,0.01,-97.12,549.08
43,128,14:10,4.87,-0.97,30.03,34.47,196.49,0.01,0.01,0.01,-40.86,323.58
54,125,08:40,5.15,4.67,26.82,32.81,115.13,25.65,25.65,25.65,-11.59,175.44
9,171,01:30,7.47,-5.32,55.6,22.9,284.12,0.01,0.01,0.01,-181.78,914.94
113,109,15:00,6.81,3.08,33.55,35.83,216.73,0.02,0.02,0.02,5.87,648.06
6,123,10:00,2.92,3.5,23.63,33.12,111.96,0.03,0.02,0.02,-3.18,101.5
121,226,03:20,3.49,0.76,394.33,2.6,237.35,0.02,0.02,0.02,-10.53,201.8
133,142,04:00,10.75,-5.2,30.32,32.36,349.79,7.07,7.07,7.07,165.63,1515.81
107,199,11:50,18.79,0.42,12.29,21.34,-28.71,19.72,19.72,19.72,-16.91,1000.21
124,204,15:20,3.94,-1.21,0.42,5.33,-134.8,0.01,0.01,0.01,-26.75,162.43
128,110,10:30,3.63,1.48,29.89,28.62,328.22,0.29,0.29,0.29,8.05,168.65
52,214,20:50,5.2,1.72,1.18,10.03,228.55,0.04,0.04,0.04,-136.26,432.71
61,140,21:00,3.75,2.77,393.21,33.54,379.19,0.01,0.01,0.01,-48.85,248.45
129,125,15:10,3.72,-1.07,34.06,34.16,-280.64,0.02,0.01,0.02,-7.83,162.72
68,92,08:30,2.54,3.5,393.71,27.61,139.0,0.03,0.03,0.02,-10.1,81.06
54,28,18:30,9.6,-2.38,30.35,37.01,374.41,0.62,0.62,0.62,162.52,1360.52
55,68,20:50,4.07,4.05,38.07,41.99,96.98,0.01,0.01,0.01,-48.63,183.17
5,203,04:50,12.27,2.02,5.5,12.75,364.21,12.17,12.17,12.17,115.76,932.13
26,106,00:30,8.03,-0.16,32.72,35.73,246.45,5.62,5.62,5.62,-68.76,664.62
61,107,19:20,1.44,0.49,393.21,35.26,224.12,13.27,13.27,13.27,-4.02,13.62
131,243,22:10,10.14,0.16,-5.9,9.72,311.58,7.42,7.42,7.42,139.35,1196.61
128,171,22:50,4.55,-2.46,16.8,17.9,177.36,0.11,0.11,0.11,-44.64,215.18
10,82,23:20,1.96,5.77,33.35,36.09,439.07,0.01,0.01,0.01,4.76,42.2
16,187,23:40,1.63,3.99,16.23,23.64,162.55,0.01,0.01,0.01,-1.31,14.43
30,166,04:50,2.25,4.69,13.55,19.6,20.34,-0.47,-0.47,-0.47,-12.0,51.64
65,2,19:40,5.07,0.76,33.66,50.1,90.46,0.01,0.01,0.01,-99.27,298.63
134,71,10:20,5.03,2.81,30.61,29.87,356.24,0.02,0.02,0.02,-29.7,301.62
72,62,03:50,5.48,-5.26,28.58,36.49,-12.71,0.01,0.01,0.01,-62.93,364.62
37,6,18:10,2.05,-9.16,26.92,31.26,306.33,31.69,31.68,31.69,-2.38,1.25
22,58,21:10,4.61,3.99,33.09,32.29,262.32,0.01,0.01,0.01,-18.11,267.48
65,162,21:40,3.05,0.43,24.45,36.27,38.4,0.01,0.01,0.01,-27.76,143.11
43,222,02:20,5.75,-6.72,-0.75,9.88,-10.98,0.01,0.01,0.01,-140.87,435.88
59,28,20:40,12.77,-7.11,28.24,40.37,228.81,10.2,10.2,10.2,32.9,1160.37
97,80,03:30,5.04,-7.08,29.29,30.21,110.19,0.01,0.01,0.01,-39.06,206.06
35,226,11:10,4.22,3.77,-1.63,7.77,260.57,0.01,0.01,0.01,20.6,324.9
95,93,00:30,6.45,3.96,29.8,30.59,200.29,0.01,0.01,0.01,6.15,652.78
13,145,06:00,4.14,4.41,18.18,28.02,360.79,48.22,48.22,48.24,-16.84,83.58
100,59,18:50,5.29,1.38,36.7,36.72,234.28,0.01,0.01,0.01,-53.73,244.27
64,78,13:10,3.18,-2.36,28.73,49.39,-212.6,0.01,0.01,0.01,-4.67,139.26
8,204,12:10,5.87,0.24,2.35,19.6,145.44,0.02,0.02,0.02,-178.25,601.46
55,168,04:40,4.05,-1.35,12.35,19.7,307.58,3.42,3.42,3.42,-48.14,216.49
105,198,07:20,5.56,1.74,10.9,17.6,-16.4,4.26,4.26,4.26,-22.4,334.69
10,198,06:10,6.36,-1.43,11.7,18.91,-26.13,0.02,0.03,0.02,-161.58,558.09
28,57,21:40,20.58,-10.63,27.74,32.54,177.9,34.08,34.08,34.08,106.66,965.57
80,176,12:10,5.41,-2.62,17.99,25.17,409.5,0.03,0.03,0.03,-114.54,386.34
14,92,23:50,3.62,-5.4,31.1,35.51,289.92,0.05,0.05,0.01,3.69,175.81
95,228,00:00,3.92,-0.77,-6.07,2.42,261.54,0.05,0.02,0.01,-4.0,233.03
7,169,18:50,3.11,-24.57,19.43,20.26,238.34,90.18,90.17,90.17,0.0,0.0
28,210,11:20,8.64,1.31,1.21,14.36,362.45,0.1,0.1,0.1,25.33,1276.53
4,8,04:20,3.09,1.51,15.14,18.09,220.33,0.01,0.01,0.01,-37.02,117.7
93,57,11:10,5.19,-0.82,33.23,36.81,-97.7,0.02,0.01,0.02,-123.61,317.04
61,45,12:50,6.1,-1.26,393.21,39.49,404.51,0.01,0.02,0.02,-88.87,494.78
46,33,18:00,4.0,6.65,35.36,41.68,181.54,0.01,0.01,0.01,-101.03,204.0
17,219,17:50,4.32,-6.58,3.72,13.38,-10.64,1.04,1.04,1.04,-78.88,263.71
79,75,04:50,4.52,4.71,26.74,31.62,-24.48,0.04,0.03,0.03,-37.99,209.42
67,136,05:10,5.87,-2.16,324.56,19.74,390.03,1.63,1.63,1.63,-5.41,469.98
92,79,10:00,6.25,0.91,26.62,31.3,-138.18,1.01,1.01,1.01,23.17,508.08
54,51,14:10,4.75,-0.46,37.59,41.63,340.07,0.08,0.08,0.08,-35.81,344.69
115,53,11:30,3.44,-5.89,21.51,31.57,337.64,50.38,50.38,50.37,-4.93,31.55
85,94,13:30,10.71,0.87,33.99,37.12,310.72,7.7,7.7,7.7,147.4,950.5
112,75,03:50,2.24,6.04,30.2,30.79,309.65,-0.99,-0.99,-0.99,-12.72,66.16
130,58,16:40,8.11,5.15,28.87,33.72,-0.15,0.1,0.1,0.1,-71.15,947.88
73,179,17:40,6.84,2.2,16.43,28.48,268.83,0.01,0.01,0.01,-308.09,801.51
8,128,10:50,3.64,-3.46,27.05,34.63,-10.34,0.01,0.01,0.01,-18.75,155.52
36,77,06:40,1.59,-70.33,30.25,31.9,-264.83,90.39,90.39,90.38,-0.3,0.0
63,120,13:00,9.17,0.98,29.2,35.78,2.23,0.31,0.31,0.31,51.62,1145.86
63,155,15:30,3.32,-2.25,21.37,28.29,169.39,0.01,0.01,0.01,-19.86,106.55
85,214,04:10,2.42,-8.46,2.12,14.72,299.14,0.01,0.01,0.01,-14.59,56.7
120,122,15:00,4.15,-0.08,30.14,33.85,43.3,0.16,0.16,0.15,40.99,209.19
86,61,15:50,4.56,-7.2,32.77,32.88,214.05,0.04,0.04,0.05,-45.68,225.46
41,237,06:40,5.65,-2.89,-1.47,9.2,154.66,8.5,8.5,8.5,-41.96,224.36
87,92,08:40,1.91,6.67,25.67,31.17,184.65,0.04,0.03,0.02,-4.43,39.99
84,14,22:40,9.17,-6.89,25.97,31.66,58.8,0.01,0.01,0.01,-136.12,896.04
122,7,06:00,5.31,6.84,393.33,19.16,-72.72,50.52,50.53,50.53,7.22,94.22
73,13,19:50,4.59,-1.18,30.4,38.9,68.32,0.01,0.01,0.01,-51.38,236.02
68,28,22:00,10.01,-4.7,393.71,30.09,-129.18,0.9,0.9,0.9,-121.38,1150.35
99,187,17:10,5.12,-0.52,20.67,18.28,84.5,0.01,0.01,0.01,-12.47,244.61
55,63,13:30,2.87,2.76,35.96,40.05,36.13,0.04,0.04,0.04,1.7,89.74
73,142,00:50,10.83,0.47,28.04,37.66,232.96,11.89,11.89,11.89,56.48,1018.54
70,30,09:40,4.73,6.35,25.27,36.63,354.84,0.01,0.01,0.01,-91.14,308.51
119,223,01:40,3.55,-6.44,3.9,9.17,293.94,0.03,0.03,0.03,25.1,168.13
57,216,18:30,3.54,3.45,-5.13,17.83,239.75,0.01,0.02,0.02,-46.24,179.16
